datetime,t2m,stl1,ssr,e,tp
16/01/2019 4:00,273.82193,273.20212,1,-2.23E-05,1.86E-09
16/01/2019 5:00,273.61957,273.19092,1,-2.76E-05,1.86E-09
16/01/2019 6:00,273.49423,273.17972,1,-3.08E-05,1.86E-09
16/01/2019 7:00,273.64603,273.1712,25153,-3.30E-05,1.86E-09
16/01/2019 8:00,274.88852,273.22226,315838,-3.85E-05,1.86E-09
16/01/2019 9:00,277.26288,273.3459,946436,-6.13E-05,1.86E-09
16/01/2019 10:00,279.6608,273.50806,1854784,-0.000114226,1.86E-09
16/01/2019 11:00,281.16095,273.71817,2943508,-0.000188538,1.86E-09
16/01/2019 12:00,281.90692,274.0837,4020375,-0.000267243,1.86E-09
16/01/2019 13:00,282.2458,274.57602,4938425,-0.000337349,1.86E-09
16/01/2019 14:00,281.9834,275.21796,5558602.5,-0.000382964,1.86E-09
16/01/2019 15:00,280.7927,275.32007,5835275,-0.000400163,1.86E-09
16/01/2019 16:00,279.00485,274.9935,5859708,-0.000401191,6.28E-07
16/01/2019 17:00,277.66235,274.55853,5859708,-0.000399789,6.28E-07
16/01/2019 18:00,276.85696,274.1742,5859708,-0.000397265,6.28E-07
16/01/2019 19:00,276.5122,273.9045,5859708,-0.00039147,6.28E-07
16/01/2019 20:00,275.88275,273.78177,5859708,-0.000386142,6.28E-07
16/01/2019 21:00,275.09735,273.68365,5859708,-0.00038072,6.28E-07
16/01/2019 22:00,275.16324,273.62274,5859708,-0.000375392,6.28E-07
16/01/2019 23:00,275.35562,273.59988,5859708,-0.000369317,6.28E-07
17/01/2019 0:00,275.50977,273.5941,5859708,-0.000362867,6.28E-07
17/01/2019 1:00,275.71744,273.6008,1,6.07E-06,1.86E-09
17/01/2019 2:00,275.8333,273.60886,1,1.23E-05,1.86E-09
17/01/2019 3:00,275.60153,273.60797,1,2.05E-05,1.86E-09
17/01/2019 4:00,275.448,273.60394,1,2.82E-05,1.86E-09
17/01/2019 5:00,275.27737,273.59946,1,3.47E-05,1.86E-09
17/01/2019 6:00,274.82556,273.58914,1,4.11E-05,1.86E-09
17/01/2019 7:00,274.6885,273.5717,28027,4.66E-05,1.86E-09
17/01/2019 8:00,276.22394,273.65768,319432,4.09E-05,1.86E-09
17/01/2019 9:00,279.24368,273.92825,929908,2.73E-05,1.86E-09
17/01/2019 10:00,280.99683,274.4591,1835022,-3.93E-05,1.86E-09
17/01/2019 11:00,282.12634,275.42804,2900031,-0.000120863,6.28E-07
17/01/2019 12:00,282.83643,276.711,3971149,-0.000204709,6.28E-07
17/01/2019 13:00,282.9782,277.41476,4854345,-0.000273132,6.28E-07
17/01/2019 14:00,282.7123,277.70593,5498956,-0.000324169,6.28E-07
17/01/2019 15:00,281.71512,277.50436,5806889,-0.000348472,6.28E-07
17/01/2019 16:00,280.28027,276.92828,5835275,-0.000351931,6.28E-07
17/01/2019 17:00,279.1125,276.37503,5835275,-0.000352211,6.28E-07
17/01/2019 18:00,277.87354,275.84598,5835275,-0.00035165,6.28E-07
17/01/2019 19:00,276.9352,275.15076,5835275,-0.000349968,6.28E-07
17/01/2019 20:00,276.15393,274.51642,5835275,-0.000346976,6.28E-07
17/01/2019 21:00,275.73508,274.15134,5835275,-0.000343238,6.28E-07
17/01/2019 22:00,275.71625,274.03174,5835275,-0.000339685,6.28E-07
17/01/2019 23:00,275.71448,273.9296,5835275,-0.00033632,6.28E-07
18/01/2019 0:00,275.7845,273.84045,5835275,-0.000332581,6.28E-07
18/01/2019 1:00,275.57565,273.76385,1,3.92E-06,1.86E-09
18/01/2019 2:00,275.89862,273.6971,1,8.13E-06,1.86E-09
18/01/2019 3:00,276.40457,273.64694,1,1.20E-05,1.86E-09
18/01/2019 4:00,276.8358,273.5963,1,1.56E-05,6.71E-05
18/01/2019 5:00,277.16757,273.58557,1,1.83E-05,0.000117939
18/01/2019 6:00,277.0411,273.58197,1,2.05E-05,0.000264108
18/01/2019 7:00,274.6685,273.64157,6828,2.16E-05,0.00092971
18/01/2019 8:00,275.58505,273.72443,82284,2.22E-05,0.002253383
18/01/2019 9:00,275.60623,273.86465,277032,1.25E-05,0.004021836
18/01/2019 10:00,274.7891,273.96185,396325,-3.75E-07,0.005774605
18/01/2019 11:00,274.9603,274.11237,649642,-3.01E-05,0.006614605
18/01/2019 12:00,275.30914,274.37936,908349,-6.24E-05,0.007063775
18/01/2019 13:00,275.66684,274.57602,1114595,-9.48E-05,0.00730028
18/01/2019 14:00,275.76273,274.69025,1288863,-0.000124882,0.007386224
18/01/2019 15:00,275.52094,274.67007,1371146,-0.000144232,0.007425119
18/01/2019 16:00,275.0497,274.56256,1386238,-0.000153953,0.007458368
18/01/2019 17:00,274.362,274.4013,1386238,-0.000156196,0.007489734
18/01/2019 18:00,273.86252,274.1966,1386238,-0.000156103,0.007506672
18/01/2019 19:00,272.83652,273.8297,1386238,-0.000154981,0.007511691
18/01/2019 20:00,272.4912,273.7446,1386238,-0.000153766,0.007514201
18/01/2019 21:00,272.24176,273.70068,1386238,-0.000152644,0.00751671
18/01/2019 22:00,271.7058,273.6393,1386238,-0.000151336,0.007517337
18/01/2019 23:00,271.06516,273.5721,1386238,-0.00014984,0.007519219
19/01/2019 0:00,270.75043,273.52017,1386238,-0.000148345,0.007521729
19/01/2019 1:00,270.43686,273.4673,1,1.49E-06,2.51E-06
19/01/2019 2:00,270.21918,273.41354,1,2.99E-06,4.39E-06
19/01/2019 3:00,269.93268,273.358,1,4.67E-06,5.02E-06
19/01/2019 4:00,269.8415,273.3226,1,5.23E-06,5.02E-06
19/01/2019 5:00,270.56097,273.31186,1,3.83E-06,5.02E-06
19/01/2019 6:00,270.6357,273.2935,1,1.77E-06,6.28E-06
19/01/2019 7:00,271.1887,273.28094,20841,4.66E-07,8.78E-06
19/01/2019 8:00,272.21704,273.31946,295357,-4.96E-06,1.00E-05
19/01/2019 9:00,273.23245,273.3907,922362,-5.86E-05,1.00E-05
19/01/2019 10:00,274.36786,273.48477,1754176,-0.000148999,1.07E-05
19/01/2019 11:00,275.11795,273.5914,2600003,-0.000235369,1.19E-05
19/01/2019 12:00,275.52036,273.71234,3419600.5,-0.000302763,1.38E-05
19/01/2019 13:00,275.6786,273.8373,4077147,-0.000354641,1.51E-05
19/01/2019 14:00,275.70096,273.9726,4598513,-0.000395583,2.01E-05
19/01/2019 15:00,275.2527,274.01114,4783919.5,-0.000417175,3.58E-05
19/01/2019 16:00,274.66614,273.97708,4801885,-0.000426897,8.91E-05
19/01/2019 17:00,274.1049,273.93454,4801885,-0.000431383,0.000227723
19/01/2019 18:00,273.90842,273.9332,4801885,-0.000434374,0.000467364
19/01/2019 19:00,273.17596,273.88748,4801885,-0.000436431,0.000720806
19/01/2019 20:00,273.10068,273.8691,4801885,-0.000439048,0.000959821
19/01/2019 21:00,273.0389,273.8521,4801885,-0.000440918,0.001143631
19/01/2019 22:00,273.02185,273.84134,4801885,-0.000442413,0.001286035
19/01/2019 23:00,272.92184,273.82208,4801885,-0.000443254,0.001412757
20/01/2019 0:00,272.93655,273.8176,4801885,-0.000444189,0.00150121
20/01/2019 1:00,272.8636,273.80597,1,-1.03E-06,4.64E-05
20/01/2019 2:00,272.963,273.8082,1,-2.43E-06,8.03E-05
20/01/2019 3:00,272.71768,273.77997,1,-2.71E-06,0.00010602
20/01/2019 4:00,272.5571,273.754,1,-2.71E-06,0.000124212
20/01/2019 5:00,272.70532,273.71457,1,-2.43E-06,0.000135506
20/01/2019 6:00,272.4618,273.6595,1,-1.87E-06,0.000139896
20/01/2019 7:00,272.10175,273.65143,16529,-1.78E-06,0.000141151
20/01/2019 8:00,272.4959,273.70786,155584,-3.74E-06,0.000141779
20/01/2019 9:00,273.5913,273.81223,489028,-1.95E-05,0.000141779
20/01/2019 10:00,274.27374,273.96677,953982,-5.15E-05,0.000143033
20/01/2019 11:00,274.8138,274.21225,1476785,-8.87E-05,0.000144288
20/01/2019 12:00,275.43622,274.59348,2006774,-0.00012778,0.000150561
20/01/2019 13:00,275.65448,274.89764,2480351,-0.000161898,0.000152443
20/01/2019 14:00,275.8657,275.0607,2805531,-0.000189099,0.000154326
20/01/2019 15:00,275.6139,274.97336,2985548,-0.000205831,0.000154952
20/01/2019 16:00,275.17502,274.78656,3003873,-0.000212468,0.000154952
20/01/2019 17:00,274.6226,274.49493,3003873,-0.000213402,0.000156207
20/01/2019 18:00,274.16138,274.25034,3003873,-0.000213683,0.000156835
20/01/2019 19:00,273.59543,274.1648,3003873,-0.000214057,0.000158716
20/01/2019 20:00,273.17303,273.939,3003873,-0.000214244,0.000159971
20/01/2019 21:00,273.09067,273.89734,3003873,-0.00021415,0.000164362
20/01/2019 22:00,273.01538,273.88437,3003873,-0.000214244,0.000170635
20/01/2019 23:00,272.69415,273.80505,3003873,-0.00021387,0.000178792
21/01/2019 0:00,272.67474,273.75937,3003873,-0.000213402,0.000192592
21/01/2019 1:00,272.57828,273.7159,1,2.79E-07,1.88E-05
21/01/2019 2:00,272.3847,273.66306,1,4.66E-07,3.83E-05
21/01/2019 3:00,272.29883,273.63394,1,7.46E-07,6.09E-05
21/01/2019 4:00,272.2994,273.62857,1,9.33E-07,8.22E-05
21/01/2019 5:00,272.06055,273.5963,1,1.40E-06,0.000102257
21/01/2019 6:00,271.8429,273.5533,1,2.15E-06,0.000118567
21/01/2019 7:00,272.36118,273.55914,14733,2.43E-06,0.000166873
21/01/2019 8:00,272.52356,273.5945,101687,-1.40E-06,0.000235878
21/01/2019 9:00,273.1648,273.6595,357519,-1.95E-05,0.000314923
21/01/2019 10:00,273.46307,273.72488,693838,-4.43E-05,0.000410905
21/01/2019 11:00,273.96664,273.83328,1220234,-8.30E-05,0.000533234
21/01/2019 12:00,274.23727,273.96768,1763518,-0.000125443,0.000656191
21/01/2019 13:00,274.17255,274.10788,2214458,-0.00016302,0.000787305
21/01/2019 14:00,273.90018,274.1679,2459871,-0.00018966,0.000969231
21/01/2019 15:00,273.54248,274.12714,2574851,-0.000207233,0.001220793
21/01/2019 16:00,273.1148,274.03128,2588146,-0.000216861,0.001528185
21/01/2019 17:00,272.6518,273.96454,2588146,-0.000222189,0.001918387
21/01/2019 18:00,272.40295,273.9269,2588146,-0.000225834,0.002379477
21/01/2019 19:00,272.28647,273.90094,2588146,-0.000228919,0.002727646
21/01/2019 20:00,272.0941,273.87003,2588146,-0.000231256,0.002996773
21/01/2019 21:00,271.98233,273.84897,2588146,-0.000232938,0.003225122
21/01/2019 22:00,271.95996,273.83554,2588146,-0.000235088,0.003438415
21/01/2019 23:00,271.82935,273.81583,2588146,-0.000237425,0.003667392
22/01/2019 0:00,271.82877,273.80774,2588146,-0.000239668,0.003967257
22/01/2019 1:00,271.79996,273.7988,1,-3.65E-06,0.000306766
22/01/2019 2:00,271.7223,273.78714,1,-8.04E-06,0.000539508
22/01/2019 3:00,271.61932,273.77686,1,-1.27E-05,0.000739627
22/01/2019 4:00,271.54462,273.767,1,-1.69E-05,0.000984915
22/01/2019 5:00,271.39755,273.75534,1,-2.15E-05,0.001301091
22/01/2019 6:00,271.24402,273.74368,1,-2.51E-05,0.00161664
22/01/2019 7:00,271.0228,273.73248,10780,-2.89E-05,0.001959164
22/01/2019 8:00,271.20987,273.73743,98812,-3.66E-05,0.002280986
22/01/2019 9:00,271.56522,273.7589,302184,-5.41E-05,0.002583988
22/01/2019 10:00,271.84937,273.7831,564844,-7.66E-05,0.00286315
22/01/2019 11:00,272.18762,273.81583,899366,-0.000104692,0.003062015
22/01/2019 12:00,272.39648,273.84808,1232810,-0.000135258,0.003218222
22/01/2019 13:00,272.46414,273.87943,1530682,-0.000165076,0.003415832
22/01/2019 14:00,272.25882,273.88928,1700638,-0.000187323,0.003621597
22/01/2019 15:00,271.9329,273.8884,1799090,-0.000201157,0.003969766
22/01/2019 16:00,271.57523,273.87943,1813822,-0.000207887,0.004469125
22/01/2019 17:00,271.36813,273.87585,1813822,-0.000211159,0.004978519
22/01/2019 18:00,271.1746,273.87405,1813822,-0.000213402,0.005834829
22/01/2019 19:00,270.681,273.87674,1813822,-0.000215739,0.006318503
22/01/2019 20:00,270.41214,273.87854,1813822,-0.000217422,0.006828525
22/01/2019 21:00,270.2845,273.8839,1813822,-0.000217889,0.007464642
22/01/2019 22:00,270.09094,273.88928,1813822,-0.000217702,0.008364865
22/01/2019 23:00,269.79562,273.89285,1813822,-0.0002163,0.00929771
23/01/2019 0:00,269.73856,273.8996,1813822,-0.000215272,0.009739979
23/01/2019 1:00,269.6409,273.9045,1,6.53E-07,0.000351308
23/01/2019 2:00,269.54147,273.91214,1,1.40E-06,0.000485558
23/01/2019 3:00,269.40735,273.9166,1,2.05E-06,0.000542644
23/01/2019 4:00,269.2144,273.9184,1,4.49E-06,0.000582794
23/01/2019 5:00,269.10788,273.92065,1,6.35E-06,0.000614161
23/01/2019 6:00,268.9673,273.922,1,8.50E-06,0.00063549
23/01/2019 7:00,268.65137,273.922,14733,8.04E-06,0.000643645
23/01/2019 8:00,269.1532,273.93497,163130,4.30E-06,0.000647409
23/01/2019 9:00,270.10623,273.95828,535380,-1.26E-05,0.000649918
23/01/2019 10:00,270.80807,273.982,1013269,-5.06E-05,0.000650546
23/01/2019 11:00,271.45462,274.00845,1577393,-9.26E-05,0.00065431
23/01/2019 12:00,271.9982,274.03665,2174215,-0.000137875,0.000655565
23/01/2019 13:00,272.2953,274.06802,2650307,-0.000179284,0.000657447
23/01/2019 14:00,272.1935,274.09534,2978362,-0.000212468,0.000662465
23/01/2019 15:00,271.9441,274.11685,3130711,-0.000237425,0.000672502
23/01/2019 16:00,271.4358,274.13254,3148318,-0.000253129,0.00069195
23/01/2019 17:00,271.20105,274.14374,3148318,-0.00026313,0.000710143
23/01/2019 18:00,270.99515,274.15,3148318,-0.000269767,0.00072269
23/01/2019 19:00,270.178,274.15,3148318,-0.000273319,0.000726454
23/01/2019 20:00,270.19626,274.14328,3148318,-0.000279675,0.000732727
23/01/2019 21:00,269.94797,274.13162,3148318,-0.000281825,0.000742763
23/01/2019 22:00,269.95328,274.12714,3148318,-0.000281638,0.000755938
23/01/2019 23:00,269.85327,274.12357,3148318,-0.000281732,0.00077413
24/01/2019 0:00,269.65088,274.1164,3148318,-0.000280984,0.000796087
24/01/2019 1:00,269.80032,274.11597,1,4.66E-07,5.90E-05
24/01/2019 2:00,269.8874,274.12042,1,4.66E-07,0.000176283
24/01/2019 3:00,269.8609,274.12537,1,6.53E-07,0.000358837
24/01/2019 4:00,269.95035,274.13297,1,-9.50E-08,0.000606632
24/01/2019 5:00,269.9933,274.13745,1,-2.53E-06,0.000824317
24/01/2019 6:00,270.0621,274.14417,1,-5.33E-06,0.001025064
24/01/2019 7:00,269.9415,274.1491,10780,-7.85E-06,0.001203854
24/01/2019 8:00,270.48862,274.16748,106358,-1.35E-05,0.001392681
24/01/2019 9:00,271.10574,274.18988,302184,-3.00E-05,0.001637342
24/01/2019 10:00,271.6864,274.2127,538973,-5.21E-05,0.001941597
24/01/2019 11:00,272.25705,274.2396,852655,-7.74E-05,0.002223898
24/01/2019 12:00,272.64474,274.26514,1134717,-0.000102636,0.002456011
24/01/2019 13:00,272.89124,274.2893,1353540,-0.000125256,0.002658641
24/01/2019 14:00,273.1989,274.31305,1563020,-0.000146942,0.002854368
24/01/2019 15:00,273.06833,274.33502,1660754,-0.000162459,0.003059506
24/01/2019 16:00,272.7018,274.35336,1674049,-0.000170965,0.003264017
24/01/2019 17:00,272.48883,274.3704,1674049,-0.000175452,0.003410813
24/01/2019 18:00,272.3206,274.38654,1674049,-0.000179284,0.003484838
24/01/2019 19:00,271.0581,274.39594,1674049,-0.000183023,0.00353126
24/01/2019 20:00,270.90338,274.40176,1674049,-0.00019424,0.003614696
24/01/2019 21:00,270.54276,274.40265,1674049,-0.000206859,0.003704405
24/01/2019 22:00,270.04034,274.39056,1674049,-0.000220039,0.003760237
24/01/2019 23:00,269.505,274.36993,1674049,-0.000228732,0.003785331
25/01/2019 0:00,268.7755,274.34128,1674049,-0.000233686,0.003799759
25/01/2019 1:00,268.27957,274.3117,1,-2.81E-06,1.13E-05
25/01/2019 2:00,267.8154,274.2817,1,-6.64E-06,2.07E-05
25/01/2019 3:00,267.18475,274.24542,1,-1.07E-05,2.95E-05
25/01/2019 4:00,266.95178,274.2127,1,-1.33E-05,5.21E-05
25/01/2019 5:00,266.9306,274.18854,1,-1.61E-05,8.85E-05
25/01/2019 6:00,267.06003,274.1715,1,-2.14E-05,0.000123587
25/01/2019 7:00,267.66187,274.16074,20841,-3.02E-05,0.000149306
25/01/2019 8:00,267.90836,274.1612,197265,-4.13E-05,0.000154952
25/01/2019 9:00,268.6549,274.18137,513462,-5.83E-05,0.000159971
25/01/2019 10:00,269.20615,274.1948,796602,-9.52E-05,0.000177536
25/01/2019 11:00,269.6191,274.20688,1085850,-0.000133576,0.00019322
25/01/2019 12:00,270.2451,274.22256,1449836,-0.0001762,0.000208903
25/01/2019 13:00,270.65805,274.23914,1848317,-0.00022546,0.000233997
25/01/2019 14:00,270.70688,274.24182,2034442,-0.000267056,0.000282928
25/01/2019 15:00,270.43567,274.2387,2116725,-0.000296594,0.000365108
25/01/2019 16:00,270.2545,274.23288,2135050,-0.000314354,0.000458581
25/01/2019 17:00,269.98682,274.2257,2135050,-0.000328469,0.000553936
25/01/2019 18:00,269.88562,274.22076,2135050,-0.000341368,0.000671247
25/01/2019 19:00,269.45853,274.21405,2135050,-0.00035352,0.00088454
25/01/2019 20:00,269.20142,274.20734,2135050,-0.00036296,0.001033846
25/01/2019 21:00,268.9673,274.19882,2135050,-0.000373056,0.001218282
25/01/2019 22:00,268.93375,274.193,2135050,-0.00038502,0.001315519
25/01/2019 23:00,268.89258,274.18762,2135050,-0.000398294,0.001425929
26/01/2019 0:00,268.88434,274.18225,2135050,-0.000411286,0.001530694
26/01/2019 1:00,268.9914,274.17957,1,-1.36E-05,7.28E-05
26/01/2019 2:00,268.9861,274.17596,1,-2.74E-05,0.000116058
26/01/2019 3:00,268.98022,274.1724,1,-3.96E-05,0.000145543
26/01/2019 4:00,268.7043,274.16568,1,-4.95E-05,0.000160599
26/01/2019 5:00,268.50134,274.1585,1,-5.64E-05,0.000168754
26/01/2019 6:00,267.89307,274.14642,1,-6.10E-05,0.00017189
26/01/2019 7:00,265.77637,274.10922,33058,-6.16E-05,0.000172518
26/01/2019 8:00,266.78177,274.094,289968,-6.23E-05,0.000173772
26/01/2019 9:00,268.0107,274.13657,803069,-6.44E-05,0.000173772
26/01/2019 10:00,270.44745,274.18225,1580986,-0.00011432,0.000173772
26/01/2019 11:00,271.83112,274.2248,2484304,-0.000175078,0.000173772
26/01/2019 12:00,272.69238,274.26514,3301386,-0.000237051,0.000173772
26/01/2019 13:00,272.91125,274.30008,3910784,-0.000294911,0.000173772
26/01/2019 14:00,272.84772,274.3274,4307108.5,-0.000342583,0.000173772
26/01/2019 15:00,272.10117,274.3489,4486766,-0.000375579,0.000173772
26/01/2019 16:00,271.26108,274.36145,4519823,-0.000393807,0.000173772
26/01/2019 17:00,270.29684,274.36234,4519823,-0.000405491,0.000173772
26/01/2019 18:00,269.50735,274.32336,4519823,-0.000409697,0.000173772
26/01/2019 19:00,268.6249,274.2696,4519823,-0.000409417,0.000173772
26/01/2019 20:00,268.73373,274.206,4519823,-0.000408295,0.000173772
26/01/2019 21:00,269.685,274.1518,4519823,-0.000407174,0.000173772
26/01/2019 22:00,269.77325,274.1025,4519823,-0.000405958,0.000173772
26/01/2019 23:00,269.3132,274.0483,4519823,-0.000404463,0.000173772
27/01/2019 0:00,269.17966,274.01022,4519823,-0.000402967,0.000173772
27/01/2019 1:00,269.11966,273.9762,1,8.40E-07,1.86E-09
27/01/2019 2:00,268.992,273.94168,1,1.40E-06,1.86E-09
27/01/2019 3:00,268.8308,273.9063,1,2.05E-06,1.86E-09
27/01/2019 4:00,268.05072,273.87494,1,3.92E-06,1.86E-09
27/01/2019 5:00,267.65714,273.84763,1,6.92E-06,1.86E-09
27/01/2019 6:00,267.69302,273.82162,1,9.91E-06,1.86E-09
27/01/2019 7:00,268.14014,273.80103,38088,1.29E-05,1.86E-09
27/01/2019 8:00,269.5297,273.79654,290327,1.41E-05,1.86E-09
27/01/2019 9:00,273.48425,273.82254,805585,1.30E-05,1.86E-09
27/01/2019 10:00,275.46094,273.84808,1466005,2.99E-06,1.86E-09
27/01/2019 11:00,276.44104,273.8754,2216255,-4.17E-05,1.86E-09
27/01/2019 12:00,277.24878,273.9063,2997046,-8.75E-05,1.86E-09
27/01/2019 13:00,277.6694,273.9363,3693758,-0.0001275,1.86E-09
27/01/2019 14:00,277.7959,273.96542,4161226.5,-0.000152831,1.86E-09
27/01/2019 15:00,276.28513,273.99365,4382205.5,-0.000163207,1.86E-09
27/01/2019 16:00,276.18454,274.02142,4425323,-0.0001676,1.86E-09
27/01/2019 17:00,275.63272,274.04248,4425323,-0.000168815,1.86E-09
27/01/2019 18:00,275.24384,274.06085,4425323,-0.000167974,1.86E-09
27/01/2019 19:00,273.91193,274.07428,4425323,-0.000166572,1.86E-09
27/01/2019 20:00,272.10233,274.07025,4425323,-0.000164515,1.86E-09
27/01/2019 21:00,271.13574,274.04608,4425323,-0.000161431,6.28E-07
27/01/2019 22:00,270.70453,274.0147,4425323,-0.000156944,6.28E-07
27/01/2019 23:00,270.25272,273.9811,4425323,-0.000152083,6.28E-07
28/01/2019 0:00,269.5709,273.952,4425323,-0.000147129,6.28E-07
28/01/2019 1:00,268.79196,273.92154,1,5.42E-06,1.86E-09
28/01/2019 2:00,268.80667,273.89108,1,1.11E-05,1.86E-09
28/01/2019 3:00,270.82336,273.8691,1,1.64E-05,2.07E-05
28/01/2019 4:00,272.21823,273.85703,1,2.10E-05,0.000132369
28/01/2019 5:00,272.2394,273.853,1,2.40E-05,0.000301749
28/01/2019 6:00,271.7417,273.85522,1,2.71E-05,0.000329979
28/01/2019 7:00,271.85995,273.87628,26231,2.96E-05,0.000885796
28/01/2019 8:00,274.7026,273.90182,159536,2.96E-05,0.001922151
28/01/2019 9:00,276.28455,273.9314,431179,2.73E-05,0.002850603
28/01/2019 10:00,277.227,273.95963,824269,1.94E-05,0.003715698
28/01/2019 11:00,277.91354,273.98605,1307188,7.94E-06,0.004251439
28/01/2019 12:00,276.74814,274.01248,1779328,-9.50E-08,0.004639132
28/01/2019 13:00,276.52457,274.0389,2173137,-6.56E-07,0.004850542
28/01/2019 14:00,276.35867,274.06668,2522751,1.77E-06,0.004915159
28/01/2019 15:00,275.54742,274.0958,2740136,1.04E-05,0.004950916
28/01/2019 16:00,274.82733,274.12985,2774990,1.88E-05,0.004994202
28/01/2019 17:00,274.29138,274.15897,2774990,2.44E-05,0.00505129
28/01/2019 18:00,274.08432,274.18716,2774990,2.75E-05,0.005111514
28/01/2019 19:00,273.3001,274.21225,2774990,2.85E-05,0.005181148
28/01/2019 20:00,272.92654,274.23154,2774990,2.73E-05,0.005226316
28/01/2019 21:00,272.5365,274.2472,2774990,2.79E-05,0.005246391
28/01/2019 22:00,272.13058,274.25885,2774990,3.05E-05,0.005263955
28/01/2019 23:00,272.02643,274.2669,2774990,3.22E-05,0.005290303
29/01/2019 0:00,271.90054,274.27408,2774990,3.40E-05,0.005326062
29/01/2019 1:00,271.9441,274.28125,1,1.40E-06,2.82E-05
29/01/2019 2:00,271.87408,274.28796,1,2.90E-06,5.08E-05
29/01/2019 3:00,271.89877,274.2929,1,4.02E-06,8.22E-05
29/01/2019 4:00,271.8382,274.29736,1,4.86E-06,0.00012986
29/01/2019 5:00,271.71228,274.3005,1,5.89E-06,0.000178164
29/01/2019 6:00,271.51816,274.30142,1,7.01E-06,0.000228979
29/01/2019 7:00,271.09988,274.29828,23715,7.94E-06,0.000265991
29/01/2019 8:00,272.39413,274.3211,151991,6.54E-06,0.000316177
29/01/2019 9:00,273.52542,274.3516,396684,-4.69E-07,0.000406513
29/01/2019 10:00,274.76202,274.37802,833252,-1.47E-05,0.000511905
29/01/2019 11:00,275.20444,274.40085,1385878,-3.32E-05,0.000628589
29/01/2019 12:00,275.10855,274.42145,1818493,-5.00E-05,0.000809889
29/01/2019 13:00,274.67496,274.44208,2050252,-6.18E-05,0.001038238
29/01/2019 14:00,274.82202,274.46356,2311473,-7.18E-05,0.001209499
